date,label,Latitude,Longitude,notes_polarity,notes_subjectivity,comments_polarity,comments_subjectivity,best_season
225,2,48.943427,-122.463132,0.5,0.5,0.1,0.18333333333333335,0
256,2,48.476049,-122.317172,0.07534013605442176,0.42295918367346935,0.0013888888888888933,0.4902777777777778,1
265,1,48.033226,-122.596596,0.55,0.35,0.0,0.0,1
233,2,47.736647,-122.054779,0.1,0.4,0.2,0.2,1
151,1,47.240828,-122.523386,0.1,0.6000000000000001,0.0,0.0,0
209,2,47.09759,-122.20218,0.1,0.4,0.2,0.2,0
225,2,47.650257,-122.277191,0.1,0.4,0.25,0.35,1
203,2,47.975096,-122.349975,0.0,0.0,0.0,0.0,0
203,2,48.316142,-122.529232,0.0,0.0,0.0,0.0,0
190,1,47.18413,-119.32536,0.39999999999999997,0.4416666666666667,0.0,0.0,0
249,2,48.20631,-122.46102,0.0,0.0,0.2,0.2,1
124,1,48.9429,-122.45079,0.6,0.95,0.0,0.0,0
238,2,47.230034,-122.385439,0.4166666666666667,0.5833333333333334,0.2,0.2,1
248,2,47.514491,-122.196704,-0.25,0.8888888888888888,-0.275,0.6,1
209,2,47.024694,-117.215367,0.016666666666666677,0.5,0.2,0.2,0
291,2,47.699547,-117.251311,0.0,0.0,0.2,0.2,1
166,2,46.250325,-119.296151,0.0,0.0,0.0,0.0,0
186,2,46.301344,-119.558755,0.0,0.0,0.0,0.0,0
239,2,48.988765,-123.06167,0.0,0.0,0.43333333333333335,0.48333333333333334,0
246,2,47.358209,-122.054551,0.65,0.7,0.2,0.2,1
197,2,48.481641,-122.447262,0.0,0.0,0.2,0.2,0
130,1,47.771676,-122.578243,0.0,0.0,0.0,0.0,0
188,2,46.51784,-118.12447,0.125,0.4,0.0,0.0,0
229,2,47.8484,-122.098806,0.1,0.4,0.1,0.18333333333333335,1
125,2,47.635912,-122.702612,0.23095238095238094,0.5535714285714286,0.0,0.0,0
247,2,48.960943,-122.420573,0.2,0.3,-0.03,0.36,1
193,2,47.680732,-122.383875,0.0,0.0,0.0,0.0,0
191,2,47.650697,-122.672189,-0.02777777777777779,0.34444444444444444,0.0,0.0,0
282,2,47.760636,-122.313939,0.0,0.0,0.43333333333333335,0.48333333333333334,1
213,2,48.466343,-122.441284,0.0,0.0,-0.11666666666666665,0.55,0
151,2,45.735281,-121.485014,-0.03888888888888888,0.7444444444444445,0.8,0.9,0
228,2,47.974272,-122.09132,0.0,0.0,0.5,0.48333333333333334,1
176,2,47.616488,-122.342152,0.1,0.4,-0.05,0.4,0
146,2,47.83283,-122.26675,0.0,0.0,0.0,0.0,0
131,1,48.670776,-122.556451,0.0,0.0,0.0,0.0,0
113,1,48.220599,-122.519263,0.2246031746031746,0.41031746031746025,0.0,0.0,0
214,2,47.698424,-122.327123,-0.2,0.4,0.1,0.18333333333333335,1
221,1,47.59459,-119.36531,0.17222222222222222,0.3944444444444445,0.0,0.0,1
256,2,47.156664,-122.933837,0.0,0.0,0.25,0.2,1
122,1,47.514707,-117.280477,0.08376984126984129,0.5853174603174602,0.0,0.0,0
124,1,47.506613,-122.357576,-0.1,0.0,0.0,0.0,0
123,1,47.362815,-122.073153,-0.4,0.7,0.0,0.0,0
204,2,46.029513,-118.326248,0.0,0.0,0.0,0.0,0
252,2,48.11378,-122.80198,0.0,0.05,0.2,0.2,1
169,2,48.088346,-122.057132,-0.035185185185185174,0.4833333333333334,0.4,1.0,0
132,1,47.62986,-120.68945,0.0,0.0,0.0,0.0,0
138,1,46.854602,-122.610493,-0.11000000000000001,0.36,0.0,0.0,0
283,1,47.616659,-122.343018,0.5,0.5,0.0,0.0,1
124,1,47.628184,-117.403578,0.0,0.0,0.0,0.0,0
218,2,48.500645,-122.216431,-0.2,0.0,0.04583333333333334,0.21250000000000002,1
216,2,47.638326,-122.170074,-0.2916666666666667,0.5416666666666666,0.1,0.18333333333333335,1
207,2,47.499665,-122.313162,0.10476190476190476,0.27619047619047615,0.25,0.35,0
237,2,48.93325,-122.72628,-0.0666666666666667,0.512962962962963,0.1,0.1,0
213,2,47.452149,-122.352115,0.0,0.0,0.25,0.35,0
129,1,47.757108,-122.663618,0.0,0.0,0.0,0.0,0
201,2,47.299773,-122.371256,0.19285714285714284,0.46785714285714286,0.0,0.16666666666666666,0
206,2,47.053307,-122.751952,-0.06666666666666667,0.0,0.1,0.18333333333333335,0
230,2,47.829886,-122.11427,0.06666666666666667,0.43333333333333335,0.2,0.2,1
260,2,48.026787,-117.60684,0.0,0.0,0.2,0.2,1
125,2,47.662247,-117.287249,0.1,0.35,0.8,0.9,0
166,2,46.918502,-123.015297,0.075,0.5472222222222222,0.0,0.0,0
238,2,47.143528,-122.160065,-0.05714285714285715,0.3857142857142857,0.25,0.25,1
215,2,47.34653,-122.30682,0.06,0.45777777777777773,0.25,0.35,1
181,2,47.98494,-122.212551,0.3333333333333333,0.6296296296296297,-0.2,0.4,0
131,1,47.497239,-122.376487,0.0,0.30000000000000004,0.0,0.0,0
188,2,47.690819,-122.402076,0.04999999999999999,0.45,0.0,0.0,0
200,2,47.709926,-118.92735,-0.20833333333333334,0.39166666666666666,0.0,0.0,0
281,2,47.225409,-122.606681,0.1,0.4,0.2,0.2,1
202,2,47.15608,-122.109438,-0.2,0.4,0.0,0.0,0
133,2,48.260485,-117.749912,-0.2,0.4,0.5,0.8888888888888888,0
140,2,47.461451,-120.309291,-0.125,0.49722222222222223,0.0,0.0,0
170,2,47.234952,-120.006942,0.1,0.4,0.0,0.0,0
204,2,47.802507,-122.264496,0.0,0.0,0.0,0.0,0
283,2,47.23693,-122.29109,-0.3333333333333333,0.4666666666666666,0.2,0.2,1
268,2,48.495989,-122.673283,0.1869047619047619,0.5154761904761904,0.2,0.2,1
253,2,47.76144,-122.20563,0.009999999999999998,0.3,0.05,0.25,1
205,2,47.784815,-122.3073,0.21428571428571427,0.42857142857142855,0.2,0.2,0
199,2,47.310046,-122.330678,0.0,0.0,0.0,0.0,0
159,1,47.638823,-122.343966,0.0,0.0,0.0,0.0,0
250,2,45.637995,-122.641535,0.0,0.0,0.35,0.35,1
246,2,48.249379,-122.529694,0.0,0.06666666666666667,0.47142857142857136,0.5095238095238096,1
185,2,48.944322,-122.480312,-0.1777777777777778,0.34444444444444444,0.0,0.0,0
205,2,47.62984,-120.68945,0.0,0.0,0.2,0.2,0
195,2,46.187395,-119.14533,0.0,0.05,0.0,0.0,0
150,2,47.444904,-121.687534,0.03250000000000001,0.40499999999999997,0.0,1.0,0
248,2,47.011579,-124.167418,0.0,0.05,0.2,0.2,0
240,2,47.396904,-122.181826,-0.25,0.8888888888888888,0.1,0.1,1
182,2,47.001418,-122.809026,0.11583333333333334,0.4675,0.5,0.5,0
218,2,45.636326,-122.61682,-0.2,0.4,0.1,0.18333333333333335,1
186,2,47.22281,-119.99866,0.034895833333333334,0.49375,0.0,0.0,0
133,1,47.675517,-117.095459,0.05,0.7,0.0,0.0,0
233,2,48.125572,-122.432159,0.15000000000000002,0.7,0.25,0.35,1
207,2,45.822194,-120.822697,-0.2,0.4,0.25,0.2,0
125,1,46.03456,-118.38864,-0.10000000000000002,0.3,0.0,0.0,0
238,2,45.578555,-122.363259,0.0,0.0,0.2,0.2,1
241,1,47.651976,-122.413792,0.0,0.0,0.0,0.0,1
257,1,48.020653,-122.475317,0.0,0.0,-0.09999999999999999,0.5666666666666667,1
254,2,48.095354,-122.931841,0.0,0.0,0.2,0.2,1
222,2,47.30151,-122.3303,0.0,0.1,0.1,0.18333333333333335,1
205,2,47.513425,-122.363205,0.1590909090909091,0.475,-0.04583333333333334,0.37083333333333335,0
180,2,47.568041,-122.637503,0.4000000000000001,0.9,-0.07291666666666667,0.5104166666666666,0
256,2,47.580121,-122.309006,0.0,1.0,0.1,0.1,1
239,2,47.33354,-122.058184,-0.06666666666666667,0.4666666666666666,-0.018333333333333333,0.5483333333333333,1
225,2,47.11675,-119.27482,0.0,0.5,0.2,0.2,1
237,2,47.650686,-122.344503,0.0,1.0,0.00416666666666667,0.2333333333333333,1
262,2,47.860657,-122.317834,0.05,0.7,0.2,0.2,1
217,2,45.597405,-122.523333,-0.033333333333333326,0.8,0.25,0.35,1
214,1,47.712539,-118.944094,-0.1,0.55,0.0,0.0,1
191,1,47.070575,-120.033046,-0.1388888888888889,0.5472222222222223,0.0,0.0,0
247,1,47.880441,-121.88508,0.025,0.6124999999999999,0.0,0.0,1
108,2,48.786983,-122.464938,0.25,0.3,0.0,1.0,0
210,1,45.623707,-122.592383,0.0,0.0,0.0,0.0,0
210,1,45.623707,-122.592383,0.0,0.0,0.0,0.0,0
229,2,47.652576,-121.906298,0.0,0.0,0.5,0.48333333333333334,1
215,2,47.47532,-122.20487,0.15,0.25,0.1,0.18333333333333335,1
199,1,47.793818,-122.310882,0.1989795918367347,0.4622448979591837,0.02500000000000001,0.55,0
150,1,48.117521,-123.164138,0.16666666666666666,0.6666666666666666,0.0,0.0,0
222,1,47.16459,-122.1263,0.7,0.6000000000000001,0.0,0.0,1
202,2,47.269654,-122.497513,0.0,0.5,0.3,0.5,0
225,2,47.394128,-122.300849,-0.2,0.0,0.2,0.2,1
276,2,47.2022,-122.23972,-0.25,0.5,0.2,0.2,1
213,1,47.78139,-117.55471,0.0,0.0,0.0,0.0,0
217,2,47.556322,-122.071493,0.0,0.0,0.25,0.35,1
169,2,47.60357,-122.32945,-0.2,0.3,0.2,0.2,0
222,2,47.756137,-122.21681,0.0,0.0,0.25,0.35,1
212,2,47.905552,-122.320103,0.0,0.0,0.25,0.35,0
242,2,47.286445,-122.50247,0.0,0.0,0.325,0.6125,1
210,2,47.78245,-122.38464,0.0,0.0,0.25,0.35,0
131,1,48.570304,-122.648863,0.013888888888888876,0.34722222222222215,0.0,0.0,0
102,1,48.096743,-120.458737,0.0,0.1,0.0,0.0,0
211,2,47.9852,-122.113916,-0.017857142857142863,0.6587301587301587,-0.06527777777777778,0.38472222222222224,0
121,1,47.375451,-122.168378,0.05238095238095238,0.1867063492063492,0.0,0.0,0
230,2,46.201979,-123.386354,0.225,0.45,0.2875,0.35,1
93,1,48.144053,-123.160706,0.002040816326530609,0.33693877551020407,0.175,0.425,0
120,1,47.010402,-122.857612,0.2785714285714286,0.5571428571428572,0.0,0.0,0
120,1,47.010402,-122.857612,0.2785714285714286,0.5571428571428572,0.0,0.0,0
244,2,47.62984,-120.68945,0.06944444444444442,0.38055555555555554,0.2,0.2,1
186,2,47.556397,-121.910806,-0.2916666666666667,0.5416666666666666,0.0,0.0,0
273,1,47.640096,-122.409981,-0.14583333333333334,0.2708333333333333,0.0,0.0,1
124,1,47.740084,-124.394544,0.058333333333333334,0.38523809523809527,0.0,0.0,0
136,2,47.483758,-120.341365,0.0,0.0,0.0,0.0,0
257,2,46.252869,-123.316321,0.2120535714285714,0.42678571428571427,0.2,0.2,1
127,1,47.631874,-117.351819,0.4000000000000001,0.9,0.0,0.0,0
223,2,45.9378,-119.6031,-0.25,0.25,0.2,0.2,1
131,1,47.512323,-117.721467,0.0,0.0,0.0,0.0,0
175,2,45.711289,-120.4632,0.1,0.4,0.5,0.5,0
254,2,45.604028,-122.556453,0.0,0.0,0.25,0.2,1
139,2,47.175633,-122.239197,0.0,0.0,0.0,0.0,0
193,2,47.739923,-117.431883,0.0,0.0,0.0,0.0,0
213,2,48.831564,-122.13301,0.0,0.0,0.44999999999999996,0.55,0
189,1,47.47532,-122.20487,0.0,0.0,0.0,0.0,0
230,1,47.279402,-122.496632,0.10571428571428569,0.27999999999999997,0.0,0.0,1
211,1,48.116084,-122.340956,0.21428571428571427,0.42857142857142855,0.0,0.0,0
209,2,47.846363,-118.343714,0.09999999999999999,0.16666666666666666,0.2,0.2,0
239,2,47.638059,-122.36258,0.0,0.3333333333333333,0.43333333333333335,0.48333333333333334,1
248,2,47.570527,-117.680144,0.25,0.75,0.2,0.2,1
255,1,47.087444,-122.875191,-0.05000000000000001,0.26666666666666666,0.0,0.0,1
238,1,47.788376,-122.323,0.4,0.5,0.0,0.0,1
265,2,47.998788,-122.541576,0.050555555555555534,0.36611111111111116,0.2,0.2,1
208,1,47.69402,-117.392848,-0.3,0.4,0.24285714285714285,0.3678571428571429,0
237,2,47.19789,-122.288146,0.05312499999999999,0.4817307692307692,0.43333333333333335,0.48333333333333334,1
159,2,47.324833,-122.329105,0.4000000000000001,0.6416666666666667,0.825,0.875,0
268,2,48.121972,-122.318962,0.26,0.78,0.2,0.2,1
255,1,47.724104,-122.316553,0.25,0.6944444444444444,0.0,0.0,1
139,1,47.665121,-117.305353,-0.09999999999999995,0.9,0.0,0.0,0
187,2,46.222054,-119.273817,-0.2,0.2,0.0,0.0,0
174,2,47.684794,-122.297044,0.0,0.0,0.0,0.5,0
204,2,47.554662,-122.143817,0.21428571428571427,0.42857142857142855,0.0,0.0,0
153,2,47.696756,-121.956736,-0.017142857142857144,0.5720634920634919,0.0,0.0,0
209,2,47.492431,-122.02452,-0.06666666666666667,0.4666666666666666,0.2,0.2,0
58,1,47.411352,-122.318568,0.045454545454545456,0.509090909090909,0.0,0.0,0
230,2,47.61373,-122.044051,-0.025,0.475,0.5,0.48333333333333334,1
184,1,46.855671,-120.484807,-0.1,0.0,0.0,0.0,0
238,2,47.832404,-122.316773,0.03666666666666668,0.3466666666666667,0.2,0.2,1
255,2,47.328,-122.58004,0.2958333333333334,0.5388888888888889,0.0,0.0,1
232,2,47.14978,-122.309292,0.0,0.3666666666666667,0.25,0.35,1
132,1,48.776223,-121.820152,0.06964285714285715,0.3892857142857143,0.0,0.0,0
232,2,46.999183,-122.778711,0.5000000000000001,0.9,0.25,0.35,1
230,1,47.655912,-122.420051,-0.1726851851851852,0.362962962962963,0.0,0.0,1
158,1,47.305791,-122.344547,-0.05714285714285714,0.4685714285714286,0.0,0.0,0
112,1,47.586052,-122.007302,-0.12333333333333334,0.6666666666666666,0.0,0.0,0
210,1,45.63221,-122.67156,-0.5,1.0,0.0,0.0,0
218,1,47.663036,-122.341836,0.0,0.65,0.0,0.0,1
188,2,48.067093,-122.144207,0.4,0.4,0.0,0.0,0
188,2,47.56812,-121.89086,-0.125,0.4444444444444444,0.0,0.0,0
148,1,47.954596,-120.997067,0.0,0.0,0.0,0.0,0
283,2,45.584767,-122.384255,0.0,0.0,0.05,0.55,1
188,2,47.34897,-122.56824,0.15,0.4666666666666666,0.25,0.3333333333333333,0
236,2,48.830448,-122.594987,0.21071428571428572,0.5571428571428572,0.31875,0.42500000000000004,0
125,1,47.339405,-122.28456,0.0,0.0,0.0,0.0,0
165,1,47.896681,-122.237852,0.0,0.0,0.0,0.0,0
224,1,47.622569,-122.222757,0.0,0.0,0.0,0.0,1
270,2,47.297062,-122.23573,0.0,0.1,0.2,0.2,1
121,1,47.282833,-123.042787,-0.196875,0.05000000000000001,0.0,0.0,0
141,1,48.963018,-122.790585,0.0,0.5,0.0,0.0,0
232,2,47.159657,-122.151984,-0.15555555555555559,0.2888888888888889,0.1,0.18333333333333335,1
213,2,47.528272,-122.264681,-0.1,0.225,-0.07833333333333334,0.42833333333333334,0
236,2,45.627485,-122.519501,0.13636363636363635,0.5,0.2,0.2,1
184,2,47.514864,-120.478976,-0.12333333333333334,0.6333333333333333,0.3125,0.25,0
209,1,47.610611,-119.291253,0.016666666666666663,0.1111111111111111,0.0,0.0,0
186,1,47.657845,-122.325789,0.04714285714285714,0.18714285714285714,0.0,0.0,0
120,1,47.956732,-122.242694,0.008333333333333352,0.33333333333333337,0.0,0.0,0
106,1,48.530016,-122.39823,-0.2,0.4,0.0,0.0,0
174,1,48.992617,-122.462711,-0.0625,0.4375,0.0,0.0,0
266,1,47.622094,-122.335149,0.0,0.05,0.0,0.0,1
303,4,48.971949,-122.700941,0.0,0.0,0.0,0.0,0
150,1,47.527488,-122.313109,0.3880952380952381,0.6595238095238095,0.0,0.0,0
226,2,47.574152,-122.044951,0.0,0.0,0.39166666666666666,0.5333333333333333,1
214,1,47.784709,-122.238114,0.0886904761904762,0.3732142857142857,0.0,0.0,1
149,1,48.09955,-121.39094,0.09727272727272726,0.4209090909090909,0.0,0.0,0
254,1,48.868374,-122.626189,-0.3,0.4,0.2,0.2,0
238,1,47.638286,-122.327365,0.050000000000000024,0.38,0.0,0.0,1
107,1,47.676217,-122.113955,0.2583333333333333,0.45,0.0,0.0,0
196,1,47.491742,-122.314782,0.0,0.07500000000000001,0.0,0.0,0
236,2,47.864488,-122.313774,-0.05555555555555555,0.2888888888888889,0.2,0.2,1
149,2,48.200989,-122.487588,-0.2,0.0,0.0,0.3666666666666667,0
237,1,47.577932,-122.613999,0.3571428571428571,0.5642857142857143,0.0,0.0,1
228,2,47.670073,-122.305275,0.0,0.0,0.0,0.0,1
226,1,48.209406,-122.506802,0.0,0.1,0.0,0.0,1
252,2,47.787763,-122.382411,-0.125,0.3125,0.2,0.2,1
155,2,48.829563,-122.590623,0.1,0.4,1.0,0.75,0
149,1,45.618621,-122.508845,0.4,0.9,0.0,0.0,0
213,2,48.93325,-122.72628,0.0,0.0,0.038888888888888896,0.4055555555555556,0
271,1,47.58147,-122.006829,0.4000000000000001,0.9,0.0,0.0,1
214,1,47.53073,-122.054205,0.39062500000000006,0.45,0.0,0.0,1
247,1,48.84756,-122.59351,0.4000000000000001,0.9,0.0,0.0,0
250,2,48.0775,-122.490143,0.20000000000000004,0.5666666666666668,0.25,0.2,1
222,2,46.961777,-122.759356,0.4000000000000001,0.9,0.1,0.18333333333333335,1
200,1,47.81159,-122.384,0.16380952380952382,0.4204761904761904,0.0,0.0,0
126,1,47.681769,-117.33954,0.050000000000000044,0.5666666666666668,0.0,0.0,0
243,1,47.99491,-122.50952,0.4000000000000001,0.9,0.0,0.0,1
198,2,47.62728,-122.521,0.4000000000000001,0.9,0.9,0.9,0
246,2,48.398477,-122.66015,0.17500000000000004,0.65,0.05000000000000001,0.2555555555555556,1
202,1,47.837246,-120.052665,0.09722222222222222,0.33055555555555555,0.0,0.0,0
119,1,48.712076,-122.502834,0.4000000000000001,0.9,0.0,0.0,0
224,1,47.547157,-119.460008,0.14920634920634923,0.5873015873015873,0.0,0.0,1
196,2,47.834487,-120.038842,0.4000000000000001,0.9,0.0,0.0,0
259,1,48.298082,-121.524878,0.0166666666666667,0.6777777777777779,0.0,0.0,1
217,2,47.367002,-122.709309,0.30714285714285716,0.6642857142857143,0.2,0.2,1
278,1,49.16633,-123.8027,0.13333333333333336,0.5,0.0,0.0,0
182,1,48.19485,-122.12324,0.6250000000000001,0.9,0.0,0.0,0
247,2,46.736114,-117.160119,-0.04166666666666665,0.6333333333333333,0.25,0.35,1
149,1,47.757443,-117.344623,0.08333333333333333,0.17777777777777778,0.0,0.0,0
196,2,46.591,-119.14494,-0.0034090909090909137,0.3375,0.0,0.0,0
229,1,47.244858,-122.312704,-0.2,0.0,0.4,0.6,1
164,2,47.185559,-121.959895,-0.02428571428571429,0.19142857142857145,0.0,0.0,0
231,1,46.43995,-122.78407,0.15476190476190477,0.5595238095238095,0.0,0.0,1
226,2,47.085185,-120.67966,0.0,0.5,0.2,0.2,1
239,2,47.731911,-122.199173,-0.022222222222222213,0.4611111111111111,0.43333333333333335,0.48333333333333334,1
149,1,47.285136,-122.215773,0.05000000000000002,0.3666666666666667,0.0,0.0,0
204,1,47.321185,-122.277472,-0.06666666666666667,0.16666666666666666,0.0,0.0,0
227,1,47.493102,-117.708208,0.30863636363636365,0.4677272727272727,0.0,0.0,1
272,1,47.495573,-122.624599,0.11166666666666666,0.42888888888888876,0.0,0.0,1
162,1,48.950061,-122.78254,0.16666666666666666,0.6296296296296297,0.0,0.0,0
213,1,46.984884,-120.531094,0.0857142857142857,0.3825396825396825,0.0,0.0,1
132,1,47.732628,-122.7303,0.26666666666666666,0.5166666666666667,0.0,0.0,0
124,2,47.875187,-117.453106,0.17500000000000002,0.575,-0.15,0.7,0
263,1,47.976383,-122.3674,0.07083333333333335,0.5611111111111111,0.0,0.0,1
227,1,47.243563,-122.340564,0.0068181818181818135,0.4113636363636364,0.0,0.0,1
110,1,48.711564,-122.455863,0.06666666666666667,0.6333333333333333,0.0,0.0,0
202,1,47.809753,-119.972367,-0.10000000000000002,0.26666666666666666,0.0,0.0,0
303,1,48.786349,-122.550631,-0.02121212121212122,0.32222222222222224,0.0,0.0,1
215,1,47.347953,-123.06762,0.1826530612244898,0.5081632653061223,0.0,0.0,1
175,1,47.096876,-122.78637,0.003741496598639462,0.5040816326530612,0.0,0.0,0
151,1,47.654513,-117.347817,0.054761904761904755,0.6571428571428571,0.0,0.0,0
96,1,46.240112,-122.915848,0.16166666666666668,0.575,0.0,0.0,0
231,2,47.847092,-122.025832,0.5,0.8888888888888888,0.4047619047619047,0.5095238095238096,1
123,1,45.6549,-121.190623,-0.06845238095238095,0.3761904761904762,0.0,0.0,0
212,1,47.697016,-122.359768,-0.125,0.9444444444444444,0.0,0.0,0
217,2,48.27719,-117.722145,-0.25,0.8888888888888888,0.25,0.35,1
170,2,47.83985,-120.01452,-0.25,0.8888888888888888,0.0625,0.13846153846153847,0
261,1,46.900618,-122.274347,-0.02777777777777778,0.4296296296296296,0.0,0.0,1
178,2,47.62984,-120.68945,-0.25,0.8888888888888888,0.0,0.0,0
64,2,47.634119,-122.646627,-0.25,0.8888888888888888,0.0,0.0,0
215,1,47.616657,-122.507712,0.22727272727272727,0.5454545454545454,0.0,0.0,1
225,1,46.673713,-123.781953,0.07991071428571428,0.41101190476190474,0.0,0.0,1
190,1,47.617316,-122.299498,0.27999999999999997,0.6177777777777778,0.0,0.0,0
227,1,46.180337,-123.100891,0.3035714285714286,0.5515873015873016,0.0,0.0,1
231,1,47.712197,-122.338381,0.0,0.06666666666666667,0.0,0.0,1
217,1,47.353015,-122.267539,0.0,0.0,0.30000000000000004,0.5,1
127,1,48.182499,-122.587306,-0.016666666666666666,0.4666666666666666,0.0,0.0,0
104,1,48.061953,-122.160771,-0.13333333333333333,0.8333333333333334,0.0,0.0,0
233,2,48.767694,-122.447835,0.0,0.0,0.06666666666666667,0.39999999999999997,1
213,1,48.88982,-121.94641,-0.08715277777777777,0.45972222222222225,0.0,0.0,0
203,1,45.650144,-122.588161,0.08333333333333331,0.45833333333333337,0.0,0.0,0
262,2,47.012608,-122.995176,0.0,0.0,0.2,0.2,1
214,1,47.28614,-122.190967,0.32500000000000007,0.6166666666666667,0.0,0.0,1
135,1,48.924115,-122.255068,0.125,0.34375,0.0,0.0,0
218,2,47.709129,-122.282722,0.13636363636363635,0.45454545454545453,0.1,0.1,1
126,2,48.288933,-122.682611,-0.05,0.4,0.05500000000000001,0.515,0
197,1,45.698263,-122.56299,-0.06333333333333332,0.2666666666666667,0.0,0.0,0
125,2,47.598319,-122.318173,0.0,0.06666666666666667,0.0,0.6,0
208,1,47.127385,-119.273195,0.0,0.0,0.05,0.475,0
197,1,47.777374,-122.308381,0.23214285714285715,0.3392857142857143,0.0,0.0,0
218,1,47.537431,-117.281182,-0.2388888888888889,0.6111111111111112,0.0,0.0,1
195,2,47.703525,-122.199549,0.0,0.025,0.0,0.0,0
218,1,47.265,-122.463,-0.08541666666666667,0.30208333333333337,0.0,0.0,1
150,1,47.308803,-122.368606,0.0,0.0,0.0,0.0,0
211,1,48.75235,-122.47122,0.1,0.48,0.0,0.0,0
238,1,47.788787,-122.312792,0.0,0.5,0.0,0.0,1
193,1,47.648613,-122.383384,-0.03380952380952381,0.3642857142857143,0.0,0.0,0
122,1,46.258445,-119.082474,-0.042857142857142864,0.24285714285714288,0.0,0.0,0
103,1,48.311344,-122.230689,0.0,0.2625,0.0,0.0,0
213,1,47.101748,-122.231593,-0.10833333333333334,0.4583333333333333,0.0,0.0,0
191,1,47.534373,-122.269713,0.0,0.0,0.0,0.0,0
158,2,47.80694,-122.340925,0.0,0.0,0.0,0.0,0
247,2,47.740293,-122.339167,0.0,0.0,0.525,0.475,1
152,2,47.554623,-122.098662,-0.09523809523809523,0.4984126984126984,0.16666666666666666,0.5666666666666667,0
153,1,47.805091,-117.23439,0.08333333333333333,0.25,0.0,0.0,0
247,1,48.045732,-122.239803,0.05,0.23333333333333334,0.0,0.0,1
156,2,46.200507,-119.144673,0.0,0.0,0.0,0.0,0
228,1,46.500337,-117.774936,0.08333333333333333,0.27777777777777773,0.0,0.0,1
228,2,48.067738,-122.161194,-0.08787878787878789,0.39999999999999997,0.5,0.48333333333333334,1
245,2,47.768768,-122.241683,0.0,0.0,0.1,0.25,1
235,2,48.270458,-117.25354,0.13636363636363635,0.5,0.2,0.2,1
286,2,47.708014,-122.135019,0.04545454545454545,0.5,0.2,0.2,1
150,2,47.492865,-122.241749,0.0,0.0,0.0,0.0,0
211,1,47.31709,-119.54556,0.1,0.4,0.0,0.0,0
129,1,48.89047,-122.152721,0.0,0.0,0.0,0.0,0
160,2,47.706928,-117.313966,0.15999999999999998,0.7422222222222222,-0.2916666666666667,0.5416666666666666,0
126,1,47.218821,-122.512519,0.16666666666666666,0.6333333333333333,0.0,0.0,0
204,1,47.980464,-122.079059,0.09785714285714286,0.7155555555555555,0.0,0.0,0
263,1,47.654747,-122.330225,0.0,0.0,0.0,0.0,1
222,1,47.41494,-120.30522,0.095,0.6294444444444445,0.0,0.0,1
132,1,47.637093,-122.189329,0.32499999999999996,0.5,0.0,0.0,0
231,1,47.130146,-122.423363,0.5,0.8888888888888888,0.0,0.0,1
224,1,47.714771,-122.308891,-0.016666666666666666,0.5083333333333333,0.0,0.0,1
254,2,47.33277,-122.50721,0.8,0.75,0.43333333333333335,0.48333333333333334,1
185,1,47.529828,-122.385746,0.13636363636363635,0.5,0.0,0.0,0
148,1,48.75973,-122.46785,0.08775510204081634,0.27908163265306124,0.0,0.0,0
201,1,47.712907,-122.196772,-0.04999999999999999,0.7,0.0,0.0,0
247,1,47.680709,-122.542327,0.25,0.25,0.0,0.0,1
297,3,47.14447,-122.164895,-0.036111111111111115,0.27222222222222225,0.0,0.0,1
159,1,47.478812,-122.158586,0.19571428571428573,0.45999999999999996,0.0,0.0,0
284,1,45.639893,-122.639918,0.35714285714285715,0.7301587301587301,0.0,0.0,1
246,1,48.214467,-122.671675,0.25,0.4444444444444444,0.0,0.0,1
175,1,48.976443,-122.693357,0.09,0.3483333333333333,0.0,0.0,0
203,1,47.22823,-122.554731,0.025000000000000005,0.275,0.0,0.0,0
216,1,48.98871,-122.77436,-0.1388888888888889,0.12222222222222223,0.0,0.0,0
125,1,47.642307,-122.238513,-0.25,0.8888888888888888,0.0,0.0,0
267,1,47.89683,-122.306863,0.7000000000000001,0.7999999999999999,0.0,0.0,1
223,1,47.469787,-122.258585,-0.027083333333333313,0.5687500000000001,0.0,0.0,1
236,1,48.501348,-122.246544,0.23333333333333336,0.4766666666666666,0.0,0.0,1
94,1,47.440059,-122.220459,0.13392857142857142,0.7142857142857143,0.0,0.0,0
152,1,47.365221,-120.22014,0.0,0.45,0.0,0.0,0
116,1,48.07965,-123.10367,0.0,0.375,0.0,0.0,0
248,1,47.621863,-122.304434,-0.07142857142857142,0.31428571428571433,0.0,0.0,1
129,1,47.692788,-122.362586,0.25,0.6444444444444444,0.0,0.0,0
130,1,47.48279,-120.327216,0.16666666666666666,0.6296296296296297,0.0,0.0,0
130,1,46.833371,-120.066181,0.11904761904761905,0.4237433862433862,0.0,0.0,0
259,1,48.00016,-122.207935,-0.076,0.44400000000000006,0.0,0.0,1
212,2,47.041997,-122.876658,-0.06785714285714284,0.5142857142857143,0.25,0.35,0
121,1,48.740352,-122.485226,0.17857142857142855,0.36339285714285713,0.0,0.0,0
243,1,45.63509,-121.98765,0.3,0.45,0.0,0.0,1
214,1,47.405679,-122.319073,0.07187500000000001,0.36250000000000004,0.0,0.0,1
140,1,47.309315,-122.36229,0.14027777777777778,0.5347222222222222,0.0,0.0,0
