date,Latitude,Longitude,notes_polarity,notes_subjectivity,comments_polarity,comments_subjectivity,best_season,label
250,48.12424,-122.360423,0.075,0.25,0.2,0.2,1,1.779534118984228
209,46.757624,-122.067633,-0.25,0.8888888888888888,-0.1,0.49,0,2.3986022660306796
191,47.566792,-122.377226,0.0,0.0,0.3,0.5,0,1.7519472350481893
249,48.3376,-122.608292,-0.0312499999999999,0.2541666666666667,0.2,0.2,1,1.7727572502800284
207,47.04652,-122.90329,0.0,0.0,0.25,0.35,0,1.9615270393568345
215,47.662013,-122.344547,0.0,0.0,0.25,0.35,1,1.7210539019844016
237,47.272071,-122.529171,0.0,0.25,0.4333333333333333,0.4833333333333333,1,1.7272221813231516
271,47.670854,-122.318341,0.0,0.0,0.2,0.2,1,1.7166414435535307
218,47.104829,-122.268365,0.0,0.0,0.25,0.35,1,1.711859171075886
136,47.277398,-122.334705,-0.075,0.125,0.35,0.65,0,1.931463407655979
132,46.52948,-122.48446,-0.1875,0.5,0.321875,0.6375,0,1.4829014643737537
276,48.059096,-122.154255,-0.0833333333333333,0.6526666666666667,-0.25,0.25,1,1.6650466299639692
251,47.769772,-122.312458,-0.0159090909090909,0.375,0.4333333333333333,0.4833333333333333,1,1.724470252883875
179,48.764655,-122.462429,0.006845238095238,0.4207738095238095,0.85,1.0,0,1.8068845903884816
242,47.883389,-122.143506,0.3482142857142857,0.5571428571428572,0.2,0.2,1,1.727278913646383
190,46.25274,-118.88988,-0.0999999999999999,0.4296296296296296,0.5,0.5,0,1.555734824222412
205,47.293262,-122.511728,-0.05,0.4,0.2749999999999999,0.2333333333333333,0,1.8161493386855752
291,48.925595,-122.134334,0.2833333333333334,0.4333333333333333,0.25,0.2,1,1.8917499212755116
220,45.859592,-122.531573,0.0,0.0,0.2,0.2,1,1.7004286314652297
258,47.628167,-122.280612,-0.05,0.4,0.2,0.2,1,1.734863854398352
229,47.263267,-122.257021,0.0,0.0,-0.0458333333333333,0.3708333333333333,1,1.6480403259091687
145,48.126189,-122.281148,-0.0214285714285714,0.6793650793650793,0.0,0.0,0,5.800158997542829
279,47.693176,-122.300166,-0.05,0.4,0.2,0.2,1,1.7410444870960795
211,45.83987,-119.70238,-0.05,0.4,0.2,0.2,0,1.7507452072717227
236,48.162418,-122.138315,0.0,0.0,0.2,0.2,1,1.756863177108779
224,47.878588,-122.007268,0.0,0.1,0.1,0.1833333333333333,1,1.7450126053442983
192,46.53378,-117.91497,-0.05,0.4,0.0,0.0,0,4.202934333790658
209,45.67046,-120.83142,0.0431818181818181,0.4272727272727272,0.25,0.35,0,1.9491071174684698
236,47.309238,-122.001436,-0.05,0.4,0.2,0.2,1,1.7958162656081962
245,45.67616,-122.527105,0.0,0.1,0.25,0.2,1,1.7584221694140936
240,48.775088,-122.521996,0.025,0.4,0.2,0.2,1,2.132009656545157
167,48.024651,-118.949912,0.15,0.3249999999999999,0.25,0.2,0,1.8316763280715032
205,46.65404,-120.53113,-0.0166666666666666,0.38,0.0,0.0,0,9.056824016715481
224,47.497672,-122.114651,-0.0722222222222222,0.2777777777777778,0.1,0.1833333333333333,1,1.8014852642511958
187,47.43609,-120.28102,0.0,0.0,-0.0729166666666666,0.5104166666666666,0,2.245293091068388
166,47.689009,-121.949504,0.0,0.1,0.8,0.75,0,1.9082515968485696
215,48.502406,-122.822474,0.0,0.0,0.5583333333333333,0.5666666666666667,0,2.0386607522138784
204,47.000874,-122.245977,0.5,0.8888888888888888,0.6,1.0,0,1.6293759558170033
157,46.66113,-122.96692,0.0,0.0,0.0,0.0,0,3.645664358552679
228,48.725967,-122.334018,0.0,0.0,0.25,0.35,1,2.1498223346459118
195,47.44183,-120.33581,-0.1,0.2,0.0,0.0,0,3.6115510072309553
283,47.269136,-122.459251,-9.251858538542969e-18,0.6,0.25,0.2,1,1.905960701362195
109,48.874475,-122.58183,-0.0146825396825396,0.345436507936508,0.5,0.5,0,3.0476297984562692
230,47.300559,-123.09292,-0.05,0.4,0.2,0.2,1,1.8938574662928223
231,47.62984,-120.68945,0.0,0.0,0.2,0.2,1,1.73919553835172
257,48.626077,-122.463971,0.0,0.0,0.4333333333333333,0.4833333333333333,1,1.7661048939807065
245,47.47313,-122.323738,0.25,0.25,0.2,0.2,1,1.7227638542288335
258,47.856054,-122.250141,0.1,0.6583333333333333,-0.0199999999999999,0.52,1,2.4362407023472743
176,47.53208,-122.33301,0.0,0.0,0.0,0.1666666666666666,0,1.8657897256641789
209,47.237882,-122.562587,0.0,0.0,0.25,0.35,0,1.7665703275468216
260,48.93758,-122.482884,0.0166666666666666,0.7666666666666666,0.4333333333333333,0.4833333333333333,0,2.0860795681012427
195,47.834152,-120.052643,0.0555555555555555,0.3777777777777777,-0.1479166666666666,0.4854166666666666,0,2.1432908357957996
207,47.56666,-121.894133,-0.1,0.025,0.1,0.1,0,1.819104138832309
171,48.741044,-122.475843,0.0270833333333333,0.5208333333333334,0.375,0.35,0,2.095929072894085
226,48.459561,-122.624589,0.25,0.5,0.2,0.55,1,2.971139874188721
234,47.829178,-122.050082,0.1444444444444444,0.3,0.2,0.2,1,1.771905129239789
238,47.185323,-122.272677,0.0,0.0,0.4583333333333333,0.4833333333333333,1,1.7245428426643714
273,47.640211,-122.410098,-0.0833333333333333,0.25,0.4333333333333333,0.4833333333333333,1,1.733174730733802
253,47.899584,-122.192795,-0.1083333333333333,0.4166666666666667,0.2,0.2,1,1.7789547789665525
227,47.170143,-122.527316,0.075,0.35,0.1,0.1833333333333333,1,1.699570096802122
293,46.19948,-119.24694,0.1071428571428571,0.2642857142857143,0.2,0.2,1,1.75126393474919
215,47.219154,-123.10613,0.4375,0.3375,0.25,0.35,1,2.343065992896113
97,48.988013,-122.776979,0.25,0.4444444444444444,0.1,0.1,0,2.2313294865150364
224,47.851192,-122.303044,0.0,0.5,0.1,0.1833333333333333,1,1.7813233018451882
186,47.21782,-122.46766,0.0,0.0,0.1,0.1,0,1.6032227565347819
201,48.058775,-117.636524,0.0,0.0,0.0,0.0,0,4.322555731862687
235,48.121319,-122.490652,0.025,0.4,0.4333333333333333,0.4833333333333333,1,1.740502326721288
287,47.978352,-122.127001,-0.3,0.4,0.2,0.2,1,1.7424406708978182
145,48.875307,-122.579355,-0.175,0.4,0.0,0.0,0,4.354441116350253
192,46.421214,-117.047162,-0.3,0.4,-0.1479166666666666,0.4854166666666666,0,2.4255790968027684
194,46.215567,-119.252691,0.0,0.0,0.0,0.3962962962962963,0,2.138208923039841
231,47.867893,-121.813848,0.0,0.0,0.2,0.2,1,1.748799109313533
167,47.379685,-122.949351,0.5,0.8888888888888888,0.0,0.5,0,2.3200559817185065
194,48.150965,-124.558867,0.0,0.0,0.0,0.0,0,2.9792393017857313
175,47.950241,-116.873687,-0.0333333333333333,0.3,0.8375,0.825,0,1.760962436830986
209,47.163363,-122.343161,0.0,0.0,0.1,0.1,0,1.730747758898593
217,47.794327,-122.314796,0.0499999999999999,0.3833333333333333,0.1666666666666666,0.5666666666666667,1,3.279491677787071
201,47.480161,-122.144452,0.0,0.0,0.0,0.0,0,7.318834056733933
214,48.761372,-122.420692,0.0316666666666666,0.62,0.25,0.35,1,1.836410285611626
198,46.41053,-117.04034,0.0,0.0,0.0,0.0,0,2.6292242278585594
247,48.937657,-122.637421,-0.2,0.0,0.2,0.2,0,1.5851465342232287
252,47.548615,-122.585193,0.0,0.0,0.2,0.2,1,1.7420302480227803
262,47.990068,-122.026328,-0.1,0.2,0.2,0.2,1,1.9283633054355238
161,47.40376,-122.460029,0.15,0.35,0.4,1.0,0,1.9552667809497781
266,47.036483,-122.820493,-0.2,0.0,0.2,0.2,1,1.7412760865881698
254,47.587679,-122.134286,-0.0833333333333333,0.0333333333333333,0.4333333333333333,0.4833333333333333,1,1.739910218188468
221,48.718924,-122.515188,0.0,0.0,0.25,0.35,1,1.967219340059631
168,48.95876,-122.44122,0.0,0.0,0.0,0.0,0,3.3434637398044322
249,48.530031,-122.393144,0.05,0.45,0.2,0.2,1,1.7710794079757746
163,47.926495,-122.41903,-0.0666666666666666,0.35,0.0,0.0,0,4.601176442906288
224,47.280213,-122.482444,0.1,0.35,0.2,0.2,1,1.724919098204368
208,47.003366,-122.671348,-0.35,0.55,0.1,0.1833333333333333,0,2.1479958332829066
226,47.944839,-122.214039,0.2666666666666666,0.5,0.0694444444444444,0.4138888888888889,1,2.2320844792064167
216,47.569431,-122.398486,-0.15,0.15,0.0125,0.4125,1,2.26672554474204
197,47.662411,-122.368428,-0.0333333333333333,0.2466666666666666,0.3,0.5,0,1.7731204531569502
218,47.480575,-122.349165,0.125,0.175,0.1,0.1,1,1.8067617924092365
272,47.560196,-122.37789,0.0,0.1,0.25,0.2,1,1.7673716535955817
176,48.054887,-122.777137,-0.0666666666666666,0.1666666666666666,0.0,0.0,0,3.5953939407132385
258,47.114008,-122.091317,0.0666666666666667,0.4666666666666666,0.2,0.2,1,1.7367375691344413
255,47.66133,-122.319985,-0.25,0.55,0.2,0.2,1,1.811651928271998
239,48.775152,-122.524288,0.0,0.0,0.4125,0.35,1,2.1133992692004875
252,47.608876,-122.62871,0.125,0.4583333333333333,0.4333333333333333,0.4833333333333333,1,1.8116882112029735
254,47.49714,-123.07376,-0.0666666666666666,0.1666666666666666,0.1,0.1,1,1.8880931251592301
252,47.517507,-122.193463,0.0249999999999999,0.425,0.4333333333333333,0.4833333333333333,1,1.810107321507105
217,47.191473,-122.300933,0.3392857142857143,0.5785714285714285,0.25,0.35,1,2.250435846906042
169,48.835031,-122.480637,-0.0722222222222222,0.2777777777777778,0.0,0.0,0,4.038261482099032
212,47.171597,-122.584641,0.0166666666666666,0.3666666666666667,0.1,0.1833333333333333,0,1.841058468261762
220,47.513658,-122.109053,-0.0833333333333333,0.2166666666666666,0.1,0.1833333333333333,1,1.7790842285571042
216,47.817139,-122.173035,-0.0666666666666666,0.1733333333333333,0.2,0.2,1,1.757498641850637
114,48.08848,-123.162659,-0.0333333333333333,0.4166666666666667,0.0,0.0,0,5.804903110712311
161,47.565,-122.62749,0.0,0.0,0.0,0.0,0,5.751062413131902
157,45.712066,-122.479738,0.0,0.0,0.0,0.0,0,3.325873018897479
175,47.313834,-122.219523,0.0,0.0,0.0,0.0,0,6.859952334700339
260,47.859928,-121.826303,0.0,0.05,0.4333333333333333,0.4833333333333333,1,1.7548720281208439
169,47.544377,-122.383195,0.1363636363636363,0.4545454545454545,0.2777777777777777,0.6111111111111112,0,1.5046730780727975
222,47.86795,-122.10195,0.3571428571428571,0.5357142857142857,0.25,0.35,1,1.911866227392005
249,47.760859,-122.561651,0.0,0.0,0.2,0.2,1,1.6880933778217482
217,47.41494,-120.30522,0.1,0.4,0.35,0.35,1,1.7481585648868285
213,46.815293,-119.272993,-0.1583333333333333,0.5916666666666667,0.2,0.2,0,1.821890304108499
219,47.509991,-122.352099,0.0,0.0,0.2,0.2,1,1.7338413171714788
217,47.835282,-121.650352,0.0,0.0,0.25,0.35,1,1.7430134205226502
286,47.134416,-122.327462,0.2857142857142857,0.5357142857142857,0.2,0.2,1,1.785369694333968
204,46.21092,-119.99854,0.0,0.0,0.2,0.2,0,1.6246260975756508
236,47.59561,-122.59575,-0.2,0.0,0.2,0.2,1,1.700823128315206
214,47.699453,-117.445226,-0.2,0.4,0.2,0.2,1,1.7256875240998202
231,47.603524,-122.116183,0.5,0.5,0.25,0.35,1,1.8564484121719924
208,48.34871,-122.40016,0.0,0.0,0.0166666666666666,0.1833333333333333,0,1.8029821942926847
199,47.91265,-122.09305,0.0,0.0,0.0,0.0,0,6.037011361428381
225,47.664666,-122.36425,0.1857142857142857,0.5492063492063491,0.25,0.35,1,1.8855112197101733
206,47.816974,-117.35894,-0.03,0.5777777777777777,-0.0375,0.4333333333333333,0,2.602565844548798
213,47.81018,-119.97143,0.0,1.0,0.2,0.2,0,1.7397978214398733
136,46.99703,-120.54872,0.1071428571428571,0.2142857142857142,0.0,0.0,0,5.559419326445561
243,47.690213,-122.096951,0.0,0.0,0.4333333333333333,0.4833333333333333,1,1.7447221213927826
250,46.834557,-123.049212,0.0,0.0,0.4333333333333333,0.4833333333333333,1,1.6349217589766494
287,47.499379,-122.368429,0.0,0.0,0.2,0.2,1,1.7393635470754896
223,46.212136,-119.253094,-0.65,1.0,0.2,0.2,1,1.717501114997106
191,47.750148,-117.489578,-0.0159090909090909,0.4,-0.2916666666666667,0.5416666666666666,0,2.003863898454307
227,47.19567,-122.28768,0.0,0.0,0.225,0.4111111111111111,1,1.8265229472695113
242,47.392275,-122.213707,0.0,0.05,0.4333333333333333,0.4833333333333333,1,1.7751324005116569
223,46.212118,-119.253123,0.0681818181818181,0.75,0.2,0.2,1,1.7030296783814631
168,47.699514,-122.369371,0.0,0.0,0.0,0.0,0,3.467673111209707
210,48.137666,-122.268248,0.0,0.0,-0.0333333333333333,0.2333333333333333,0,1.7277424072840804
222,47.748389,-122.564042,0.1,0.4,0.1,0.1833333333333333,1,1.6748428283218055
223,47.635648,-122.043431,0.0,0.0,0.1,0.1833333333333333,1,1.7136031337821895
277,48.847919,-122.463738,0.0,0.0,0.0,0.0,1,8.11226691904139
230,47.638653,-122.394844,0.0,0.0,0.2,0.2,1,1.7169746640214363
203,47.4176,-120.28674,0.0,0.0,0.0,0.0,0,5.475445480340221
242,47.997244,-122.190414,0.0,0.0,0.4333333333333333,0.4833333333333333,1,1.6911897038738697
180,47.174842,-122.333111,0.0,0.0769230769230769,0.0,0.0,0,5.32383281777173
259,47.610664,-122.643073,0.0,0.0,0.2,0.2,1,1.7219502568968927
211,47.757106,-119.296887,0.5,0.5,0.2,0.2,0,1.7955021600014858
253,46.730347,-123.00349,0.0,0.0,0.4333333333333333,0.4833333333333333,1,1.6330167990985356
151,47.18676,-122.57624,0.0,0.0,0.0,0.0,0,4.029112785278754
166,46.925734,-122.436726,-0.1171428571428571,0.4857142857142857,0.0,0.0,0,4.18199300520244
232,47.47532,-122.20487,0.0,0.0,0.1,0.1833333333333333,1,1.724027286027711
211,47.352075,-122.268009,0.0,0.0,0.25,0.35,0,1.7713054925457168
282,47.267268,-122.657461,0.3619047619047619,0.5119047619047619,0.2,0.2,1,1.7522646491526546
207,47.83734,-120.05384,0.0,0.3,0.2,0.2,0,1.8404541147530975
231,47.819063,-117.402744,0.375,0.4708333333333333,0.2,0.2,1,1.7338702816235272
213,47.63199,-122.20989,0.0,0.0,0.25,0.35,0,1.71712956816932
281,48.53689,-121.759019,-0.0212121212121212,0.6333333333333333,0.4333333333333333,0.4833333333333333,1,1.7535608495390413
236,48.725931,-122.349036,0.2857142857142857,0.5357142857142857,0.0,0.0,1,11.311455541441779
227,47.755409,-122.231262,-0.2,0.6,0.5,0.4833333333333333,1,1.7005273810585269
62,48.550103,-119.741725,-0.6,0.9,0.0,0.0,0,3.156643714189052
253,48.72359,-122.467419,0.0,0.0,0.2,0.2,1,2.164161675326745
241,48.061731,-122.126827,0.5,0.8888888888888888,0.2,0.2,1,1.7181921506380302
231,47.973576,-122.078977,0.0,0.0666666666666666,0.1,0.2875,1,1.7156711631689896
168,47.115216,-122.300735,0.65,0.8944444444444444,0.7,0.6000000000000001,0,1.59330865486397
223,47.27081,-122.300068,-0.4,0.9,0.25,0.35,1,1.7583116437969282
219,47.24672,-122.470156,0.0208333333333333,0.5208333333333333,0.1,0.1833333333333333,1,1.759202222270708
234,46.888365,-124.025725,-0.0749999999999999,0.7583333333333333,0.6,0.6,0,1.77885345139276
192,48.695229,-122.940912,0.0875,0.5222222222222221,-0.0972222222222222,0.5138888888888888,0,2.1330221517333507
214,47.074944,-120.030058,0.0,0.3,0.2,0.2,1,1.7590155239324978
252,47.497222,-122.343983,0.1499999999999999,0.4666666666666666,0.2,0.2,1,1.8113641114482835
190,46.194693,-119.77268,0.0,0.0,0.0,0.0,0,2.952507745586717
253,47.984149,-122.211533,-0.05,0.2,0.1,0.1,1,1.8175886903228595
125,48.112992,-122.060976,-0.0833333333333333,0.425,0.0,0.0,0,10.524143837956258
227,48.636952,-122.911677,-0.0333333333333333,0.4000000000000001,0.1,0.1833333333333333,0,1.7392631324593955
200,46.661177,-118.866414,-0.2,0.4,0.0,0.0,0,2.5608588086828505
204,47.425837,-120.307675,-0.2,0.4,0.0,0.0,0,3.5835378657190153
270,47.763476,-120.162472,-0.2,0.4,0.2,0.2,1,1.6964440787899113
134,47.470068,-121.747172,-0.2,0.4,0.8,0.9,0,1.4935230799000372
214,47.62984,-120.68945,-0.2,0.4,0.1,0.1,1,1.674772838125654
184,48.796917,-122.461839,-0.1,0.225,0.0,0.0,0,3.706740844608727
255,47.742015,-122.357757,-0.2,0.4,0.2,0.2,1,1.7535432882182973
144,47.334771,-122.630724,-0.075,0.4,0.3785714285714285,0.5571428571428572,0,1.7477745146049712
229,47.737796,-121.981075,0.375,1.0,0.1,0.1833333333333333,1,1.727403964632297
246,48.951943,-122.510596,0.0459956709956709,0.3404761904761905,0.0666666666666666,0.3999999999999999,0,2.5090106753387253
259,48.662869,-122.496027,-0.0833333333333333,0.0833333333333333,0.0,0.0,1,11.60143999036123
139,48.90749,-122.355099,-0.0178571428571428,0.6587301587301587,-0.1458333333333333,0.3208333333333333,0,1.8458544607012735
245,47.29012,-122.516082,-0.1385416666666666,0.2666666666666666,0.25,0.2,1,1.7910029960923433
216,47.556403,-122.071584,-0.25,0.8888888888888888,0.25,0.35,1,1.739318115128602
220,47.911831,-122.391455,0.0,0.0,0.25,0.35,1,1.7093694110976863
214,47.5854,-117.453417,0.5,0.625,0.1,0.1833333333333333,1,1.6773416730737154
255,47.734858,-121.93497,0.1166666666666666,0.5666666666666668,0.4333333333333333,0.4833333333333333,1,1.8098995092135743
151,47.275828,-119.668888,0.0854166666666666,0.5583333333333333,0.0,0.0,0,6.277143288101641
200,45.697513,-122.574534,-0.125,0.375,-0.0729166666666666,0.5104166666666666,0,3.602709097377903
222,47.391478,-122.479594,0.25,0.4444444444444444,0.5,0.4833333333333333,1,1.6842690978506771
203,46.339268,-118.1065,0.0,0.0,0.2,0.2,0,1.6275476732805187
250,48.570729,-123.151568,0.2785714285714286,0.5571428571428572,0.2,0.2,0,1.9603833174309202
224,48.707562,-122.669735,0.3428571428571428,0.4678571428571428,0.1,0.1833333333333333,0,1.8335406642067342
225,47.619814,-122.325008,0.138095238095238,0.3428571428571428,0.25,0.35,1,1.8996187946478331
214,48.13693,-122.51236,0.2020408163265306,0.5133786848072562,0.25,0.54,1,2.6029436811934152
201,47.448703,-118.421576,0.2857142857142857,0.5357142857142857,0.0,0.0,0,4.443752643610393
262,47.304564,-122.423195,0.2,0.2,0.4333333333333333,0.4833333333333333,1,1.7737374285908893
252,48.781222,-122.417208,-0.1083333333333333,0.4166666666666667,0.2,0.2,1,2.1353267031880585
132,46.486978,-122.508845,-0.05,0.4,0.321875,0.6375,0,1.7394847434391465
208,47.68845,-122.165148,-0.25,0.8888888888888888,0.2249999999999999,0.525,0,1.9901673602795091
268,48.573803,-123.052183,0.0,0.0,0.2,0.2,0,1.679240733729595
198,47.194307,-122.45216,0.0,0.0,0.0,0.0,0,4.425696209479938
242,47.729562,-122.086416,-0.0233333333333333,0.2333333333333333,0.2,0.2,1,1.7717487131134824
222,47.19041,-122.30047,0.0,0.1,0.2,0.2,1,1.7265345380002664
230,47.996082,-123.384727,0.1694444444444444,0.6034722222222222,0.45,0.75,0,2.1741495166439115
150,48.62604,-122.359763,0.0,0.0,-0.0666666666666666,0.4666666666666666,0,2.3713464269929525
201,47.29607,-122.631662,-0.1,0.25,0.25,0.2,0,2.138408186325642
140,47.59787,-122.62958,0.0,0.0,0.0,0.0,0,3.3623718181008524
150,47.8216,-122.233076,0.0,0.0,-0.21875,0.65,0,2.425361090091104
218,47.727348,-122.634311,-0.8,1.0,0.6,0.475,1,1.648415882658665
228,48.950915,-122.468937,0.25,0.25,0.2,0.2,0,1.8365399178035138
216,48.752579,-121.61225,0.0125,0.65,0.1,0.1833333333333333,1,1.8377013771072948
198,47.371843,-119.49878,0.2142857142857142,0.4285714285714285,0.0,0.0,0,5.438529576074964
239,47.380793,-122.239929,0.0273809523809523,0.2714285714285714,0.575,0.6125,1,2.0391613591328768
258,47.423653,-122.15307,0.2,0.3,0.4333333333333333,0.4833333333333333,1,1.810092246957157
193,47.41306,-120.35318,0.0249999999999999,0.3388888888888888,0.0,0.0,0,5.0039262015050445
202,47.648854,-122.402014,0.125,0.1999999999999999,0.3,0.5,0,2.7632080565618122
295,48.946326,-122.785606,0.0,0.0,0.2,0.2,0,2.0870563309175036
208,47.55422,-122.00285,-0.05,0.575,0.1,0.1833333333333333,0,2.0461531026544137
213,48.619342,-122.838906,-0.18,0.5,0.1016666666666666,0.5283333333333333,0,2.1392472324156357
247,47.651314,-117.406853,0.0,0.0,0.25,0.35,1,1.7429530910364386
201,45.749151,-120.200088,0.0,0.0,0.0,0.0,0,3.5424625587080705
140,47.956833,-122.212831,0.0,0.0,0.0,0.0,0,4.612436694728337
271,47.189517,-122.553207,0.0,0.6,0.2,0.2,1,1.79051291057405
200,47.935273,-118.945018,0.04375,0.5333333333333333,0.0,0.0,0,6.190738703990762
216,47.579303,-122.237456,0.0458333333333333,0.4333333333333333,0.1,0.1833333333333333,1,1.7293940504292877
260,48.10739,-122.4382,-0.15,0.325,0.2,0.2,1,1.7389227706244295
274,46.755758,-117.173171,0.2375,0.4625,-0.0666666666666666,0.6071428571428571,1,2.0658859829388025
260,48.28902,-122.54978,0.2857142857142857,0.5357142857142857,0.2,0.2,1,1.6797697363475461
230,47.553842,-122.191002,-0.2,0.0,0.5,0.4833333333333333,1,1.747778936671874
210,46.187395,-119.14533,0.0,0.0,0.2,0.2,0,1.7736946090641654
243,48.38744,-122.63375,0.0,0.0,0.2,0.2,1,1.7451690671262434
255,47.65643,-122.391913,0.0,0.0,0.4333333333333333,0.4833333333333333,1,1.7178002195655917
188,47.349852,-120.329027,0.0,0.0,0.0,0.0,0,5.147709032257342
204,47.284392,-122.504036,0.0,0.0,0.3,0.5,0,2.1752890950539623
217,45.641797,-122.665964,0.0,0.0,0.2,0.3333333333333333,1,1.7169076199044198
237,45.63221,-122.67156,-0.05,0.075,0.2,0.2,1,1.733467495518829
213,47.54238,-122.05072,0.0166666666666666,0.2666666666666666,0.25,0.35,0,2.246786362310099
200,47.836535,-120.052964,0.1,0.4,0.0,0.0,0,7.114836082466979
248,46.67329,-120.617498,0.1,0.4,0.2,0.2,1,1.7341337051986263
205,47.163115,-119.857096,0.15,0.3,0.1,0.6,0,2.4282902048026984
190,48.837427,-122.533326,0.0,0.0666666666666666,-0.025,0.2833333333333333,0,2.2231104962811146
201,47.61034,-119.29147,0.0,0.0,0.0,0.0,0,5.013936419073422
202,47.681275,-122.205025,0.025,0.4,0.0,0.0,0,9.025390699749426
193,47.409599,-120.357995,0.0,0.0,0.0,0.0,0,3.139066142832305
204,47.235128,-122.356223,0.0,0.0,0.0,0.1666666666666666,0,1.7547387804720593
207,46.570752,-117.128197,-0.0833333333333333,0.6296296296296297,0.2,0.2,0,1.9165285434692054
209,48.519063,-121.93033,0.1227272727272727,0.5333333333333333,0.08,0.3,0,2.189959123151019
246,45.914452,-120.733395,-0.2,0.4,0.2,0.2,1,1.7095166545190355
178,48.397608,-122.223061,0.1,0.4,0.5,0.5,0,2.679072413855027
182,47.07493,-122.713043,-0.3,0.3999999999999999,-0.29375,0.55,0,2.705131416151724
239,48.068083,-122.117918,-0.05,0.2666666666666666,0.2,0.2,1,1.7590711497531737
216,47.411032,-122.214246,-0.05,0.4,0.1,0.1833333333333333,1,1.7596917435393937
254,47.99491,-122.50952,0.0,0.0,0.4333333333333333,0.4833333333333333,1,1.7102552128921988
223,47.569312,-122.093983,-0.3,0.4,0.25,0.35,1,1.7053642484546792
216,48.124546,-122.160312,0.0,0.0,0.25,0.35,1,1.7334090866846503
115,47.70145,-117.15638,-0.1,1.0,0.0,0.0,0,4.858904289320606
221,47.587214,-122.377854,0.0,0.0,0.5,0.4833333333333333,1,1.715104567731732
221,47.52027,-122.529049,-0.0224801587301587,0.414021164021164,0.0083333333333333,0.0916666666666666,1,2.1077803685784895
270,47.373654,-122.280314,0.05,0.1,0.2,0.2,1,1.7870109214284402
193,47.38577,-120.31063,0.0,0.0,0.0,0.0,0,3.039536051224963
213,46.668536,-120.527123,0.5,0.625,0.2,0.2,0,1.7417726005327443
214,47.645965,-122.357125,0.0,0.5,0.1,0.1833333333333333,1,1.7247242849756614
274,47.515694,-121.869547,-0.5,1.0,0.6,0.55,1,1.8282802127285733
169,47.394407,-117.337027,0.0,0.0,0.0,0.0,0,2.505395336714211
204,45.57923,-122.35341,-0.05,0.2666666666666666,0.2,0.2,0,2.0062566133903195
271,47.736957,-121.96396,-0.2,0.4,0.4333333333333333,0.4833333333333333,1,1.7287896628627257
207,46.568078,-117.127594,0.0,0.4,0.2,0.2,0,1.712697845544843
232,49.12069,-122.65523,-0.1833333333333333,0.2833333333333333,0.2,0.2,0,2.59463447596478
205,46.87161,-117.365048,-0.2,0.4,0.1,0.1833333333333333,0,1.6852620498515247
239,47.114407,-122.339732,-0.2,0.4,0.4333333333333333,0.4833333333333333,1,1.6781209056648239
215,47.267459,-122.536725,-0.2,0.4,0.1,0.1833333333333333,1,1.6886825417445095
170,48.9429,-122.45079,-0.1777777777777778,0.3444444444444444,0.0,0.0,0,2.095668940185124
212,47.704183,-120.19507,-0.2,0.4,0.2,0.2,0,1.7522111290923956
196,45.900322,-119.900528,-0.0833333333333333,0.2666666666666666,0.1,0.1,0,1.835289617859877
244,47.079577,-122.298962,-0.2,0.4,0.2,0.2,1,1.7033259816551665
177,48.99404,-122.74888,-0.2,0.4,0.0,0.0,0,3.13593512839207
152,46.416025,-117.04552,-0.2,0.4,0.0,0.0,0,3.01106127344615
204,47.006621,-122.316708,-0.14375,0.40625,0.1999999999999999,0.6,0,2.1865167563990227
248,47.30151,-122.3303,-0.2,0.4,0.2,0.2,1,1.7267511779319307
209,46.286093,-119.345598,-0.2,0.4,0.2,0.2,0,1.9797048394074612
289,47.105961,-122.758872,-0.2,0.4,0.2,0.2,1,1.7268112729654612
207,47.61515,-121.956634,-0.1,0.2,0.1,0.1833333333333333,0,1.7430125212929246
225,46.171165,-119.174761,-0.0861111111111111,0.2666666666666666,0.2,0.2,1,1.8068066281059534
215,47.474462,-122.578644,-0.0183333333333333,0.4083333333333333,0.1,0.1833333333333333,1,1.73695432643501
214,47.000909,-122.66778,-0.2,0.4,-0.06,0.4,1,2.139429907495819
250,47.006239,-122.868108,-0.2,0.4,0.4333333333333333,0.4833333333333333,1,1.7089419781368913
164,48.706893,-122.485343,0.0416666666666666,0.3666666666666667,-0.25,0.5,0,2.659786766848097
199,47.013612,-120.53845,-0.2,0.4,-0.4,0.6,0,1.715443385927976
226,47.363095,-122.471026,0.038095238095238,0.4095238095238095,0.1,0.1833333333333333,1,1.7384389737052166
246,48.232803,-122.338838,0.0,0.4000000000000001,0.4333333333333333,0.4833333333333333,1,1.733748315246058
134,47.617465,-122.333842,-0.2,0.4,0.0,0.0,0,4.858309601404602
190,47.681021,-122.301427,-0.1,0.2,-0.0833333333333333,0.0833333333333333,0,2.6739501386186046
217,47.640059,-122.150326,-0.2,0.4,0.1,0.1,1,1.6846769558488264
161,48.037025,-122.150728,-0.2,0.4,0.0,0.0,0,3.1828779003449035
136,48.96534,-122.78823,-0.2,0.4,0.25,0.2,0,1.9273245598614483
262,48.758174,-122.482435,-0.2249999999999999,0.3,0.2,0.2,1,2.219424720470766
272,47.291177,-122.194341,-0.2,0.4,0.25,0.2,1,1.716169070049086
217,47.575761,-122.680365,-0.2,0.4,0.1530952380952381,0.5039285714285714,1,1.9347769582590881
